"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	16
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	56
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	14
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	47
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	81
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	17
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	49
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	82
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	15
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	19
	"Indian River County, FL"	"12061"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	30
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	10
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	36
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	24
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	13
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	53
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	155
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	85
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	20
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	18
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	12
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	13
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	80
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	197
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	101
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	34
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	12
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	10
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	24
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	55
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	158
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	94
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	25
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	33
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	16
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	54
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	28
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	10
	"Lake County, FL"	"12069"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	14
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	12
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	12
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	31
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	18
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	13
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	25
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	40
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	13
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	16
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	10
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	24
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	40
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	26
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	13
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	12
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	20
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	21
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	14
	"Lee County, FL"	"12071"	"Central or South American"	"4"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	10
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	20
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	39
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	32
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	15
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"6th month"	"06"	10
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"7th month"	"07"	11
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	121
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	195
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	81
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	41
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	20
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	16
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	15
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	10
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	12
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	234
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	403
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	104
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	40
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	22
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	18
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	10
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	12
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	15
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	210
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	405
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	99
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	30
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	25
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	14
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"8th month"	"08"	10
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	103
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	165
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	44
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	15
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	15
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	31
	"Lee County, FL"	"12071"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"4th month"	"04"	10
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	55
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	36
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	12
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	30
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	167
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	71
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	12
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	41
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	206
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	78
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	20
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	49
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	99
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	51
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"Not stated/Not on certificate"	"99"	21
	"Leon County, FL"	"12073"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	15
	"Manatee County, FL"	"12081"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	10
	"Manatee County, FL"	"12081"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	14
	"Manatee County, FL"	"12081"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	15
	"Manatee County, FL"	"12081"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Manatee County, FL"	"12081"	"Central or South American"	"4"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	10
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	13
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	20
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	13
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	82
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	91
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	34
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	21
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	12
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	14
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	197
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	143
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	35
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	18
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	12
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	10
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	189
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	163
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	22
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	15
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	89
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	72
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	13
	"Manatee County, FL"	"12081"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	21
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	17
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	33
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	22
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	13
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"No prenatal care"	"00"	10
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	13
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	105
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	154
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	87
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	35
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	34
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	25
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	21
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	17
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"No prenatal care"	"00"	11
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	136
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	197
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	82
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	52
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	24
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	18
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	14
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	17
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	117
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	140
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	40
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	24
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	17
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	44
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	52
	"Marion County, FL"	"12083"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	15
	"Martin County, FL"	"12085"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	18
	"Martin County, FL"	"12085"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	11
	"Martin County, FL"	"12085"	"Central or South American"	"4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	17
	"Martin County, FL"	"12085"	"Central or South American"	"4"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	18
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	18
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	25
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	12
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	11
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	91
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	45
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	13
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	21
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	98
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	57
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	12
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	45
	"Martin County, FL"	"12085"	"Non-Hispanic White"	"6"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	30
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	23
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	45
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	44
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	21
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	12
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	123
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	294
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	135
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	72
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	40
	"Miami-Dade County, FL"	"12086"	"Central or South American"	"4"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	32
