"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Race"	"Race Code"	"Age of Mother 9"	"Age of Mother 9 Code"	"Month Prenatal Care Began"	"Month Prenatal Care Began Code"	Births
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	32
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	57
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	27
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	12
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	30
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	37
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	22
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	10
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	28
	"Lee County, FL"	"12071"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	11
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	10
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	35
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	46
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	23
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	28
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	45
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	17
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	26
	"Lee County, FL"	"12071"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	31
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	10
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	19
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	27
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	14
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	25
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	30
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	15
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	12
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	25
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	14
	"Lee County, FL"	"12071"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	14
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	19
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	19
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	38
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	27
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	12
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	13
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	35
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	28
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	13
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	15
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	23
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	27
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	10
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	13
	"Manatee County, FL"	"12081"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	16
	"Marion County, FL"	"12083"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	12
	"Marion County, FL"	"12083"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	11
	"Marion County, FL"	"12083"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	13
	"Marion County, FL"	"12083"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	17
	"Marion County, FL"	"12083"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	11
	"Marion County, FL"	"12083"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	16
	"Marion County, FL"	"12083"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	13
	"Marion County, FL"	"12083"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	12
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	16
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	35
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	47
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	17
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	16
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	50
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	56
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	21
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	10
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	12
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	41
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	67
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	27
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	12
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	17
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	32
	"Miami-Dade County, FL"	"12086"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	19
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	25
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	66
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	24
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	16
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	43
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	78
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	28
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	15
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	16
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	37
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	74
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	24
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	11
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	18
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	47
	"Miami-Dade County, FL"	"12086"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	17
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	23
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	70
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	42
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	13
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"5th month"	"05"	11
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"15-19 years"	"15-19"	"Not stated/Not on certificate"	"99"	23
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	194
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	505
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	284
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	86
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	43
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	25
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"7th month"	"07"	15
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"8th month"	"08"	13
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	105
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	413
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	974
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	415
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	131
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	59
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	18
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"7th month"	"07"	18
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"8th month"	"08"	15
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	155
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	387
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	846
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	336
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	64
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"5th month"	"05"	27
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"6th month"	"06"	22
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"7th month"	"07"	20
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	134
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	176
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	381
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	154
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"4th month"	"04"	35
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"5th month"	"05"	13
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"35-39 years"	"35-39"	"Not stated/Not on certificate"	"99"	65
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"40-44 years"	"40-44"	"1st month"	"01"	46
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	88
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"40-44 years"	"40-44"	"3rd month"	"03"	51
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"40-44 years"	"40-44"	"4th month"	"04"	11
	"Miami-Dade County, FL"	"12086"	"Cuban"	"2182-4"	"White"	"2106-3"	"40-44 years"	"40-44"	"Not stated/Not on certificate"	"99"	16
	"Okaloosa County, FL"	"12091"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	12
	"Okaloosa County, FL"	"12091"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	20
	"Okaloosa County, FL"	"12091"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	12
	"Okaloosa County, FL"	"12091"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	11
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	18
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	25
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	31
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	15
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	19
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	36
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	31
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	10
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	15
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	22
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	47
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	32
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	11
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	20
	"Orange County, FL"	"12095"	"Mexican"	"2148-5"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	18
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	19
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	42
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	28
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	16
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"Not stated/Not on certificate"	"99"	15
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	85
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	156
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"3rd month"	"03"	91
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"4th month"	"04"	49
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"5th month"	"05"	18
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"6th month"	"06"	16
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"20-24 years"	"20-24"	"Not stated/Not on certificate"	"99"	60
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	79
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	172
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	104
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"4th month"	"04"	38
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"5th month"	"05"	10
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"6th month"	"06"	10
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	52
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	73
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	109
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	52
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"4th month"	"04"	11
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"30-34 years"	"30-34"	"Not stated/Not on certificate"	"99"	35
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"1st month"	"01"	48
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"2nd month"	"02"	63
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"3rd month"	"03"	26
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"35-39 years"	"35-39"	"Not stated/Not on certificate"	"99"	14
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"40-44 years"	"40-44"	"1st month"	"01"	10
	"Orange County, FL"	"12095"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"40-44 years"	"40-44"	"2nd month"	"02"	15
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"1st month"	"01"	10
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"20-24 years"	"20-24"	"2nd month"	"02"	10
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"1st month"	"01"	15
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"2nd month"	"02"	30
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	13
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"25-29 years"	"25-29"	"Not stated/Not on certificate"	"99"	13
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"1st month"	"01"	11
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	24
	"Orange County, FL"	"12095"	"Cuban"	"2182-4"	"White"	"2106-3"	"30-34 years"	"30-34"	"3rd month"	"03"	11
	"Osceola County, FL"	"12097"	"Mexican"	"2148-5"	"White"	"2106-3"	"25-29 years"	"25-29"	"3rd month"	"03"	10
	"Osceola County, FL"	"12097"	"Mexican"	"2148-5"	"White"	"2106-3"	"30-34 years"	"30-34"	"2nd month"	"02"	10
	"Osceola County, FL"	"12097"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"1st month"	"01"	22
	"Osceola County, FL"	"12097"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"2nd month"	"02"	41
	"Osceola County, FL"	"12097"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"3rd month"	"03"	17
	"Osceola County, FL"	"12097"	"Puerto Rican"	"2180-8"	"White"	"2106-3"	"15-19 years"	"15-19"	"4th month"	"04"	11
